"Date","Price","Open","High","Low","Vol.","Change %"
"12/09/2014","55.36","53.95","55.65","53.80","9.51K","1.32%"
"12/08/2014","54.64","55.15","55.15","54.54","13.21K","-1.57%"
"12/05/2014","55.51","55.60","55.75","55.40","9.94K","-0.93%"
"12/04/2014","56.03","55.50","56.29","55.32","6.54K","-0.43%"
"12/03/2014","56.27","55.91","56.55","55.90","7.68K","-1.06%"
"12/02/2014","56.87","57.25","57.36","56.35","10.25K","-1.42%"
"12/01/2014","57.69","58.00","58.18","57.45","6.71K","-1.00%"
"11/28/2014","58.27","58.50","59.30","58.15","4.68K","-0.53%"
"11/27/2014","58.58","58.50","59.50","58.25","14.26K","-0.88%"
"11/26/2014","59.10","60.25","61.25","58.51","23.02K","-0.56%"
"11/25/2014","59.43","57.25","59.94","57.25","27.51K","4.10%"
"11/24/2014","57.09","57.00","57.51","57.00","24.70K","1.73%"
"11/21/2014","56.12","55.71","56.35","55.35","15.32K","0.50%"
"11/20/2014","55.84","55.54","56.10","55.51","19.81K","0.85%"
"11/19/2014","55.37","55.00","55.40","55.00","11.18K","0.31%"
"11/18/2014","55.20","54.76","55.35","54.40","11.15K","0.36%"
"11/17/2014","55.00","54.50","55.13","54.50","14.02K","2.34%"
"11/14/2014","53.74","53.82","54.03","53.58","6.25K","-0.46%"
"11/13/2014","53.99","53.97","54.33","53.93","13.18K","-1.17%"
"11/12/2014","54.63","54.83","54.85","54.39","11.26K","0.61%"
"11/11/2014","54.30","54.71","54.71","54.10","12.34K","-1.47%"
"11/10/2014","55.11","55.30","55.50","54.90","9.96K","0.05%"
"11/07/2014","55.08","54.07","55.41","54.07","18.39K","1.81%"
"11/06/2014","54.10","53.75","54.40","53.60","6.83K","0.48%"
"11/05/2014","53.84","53.19","54.20","53.19","10.22K","-0.48%"
"11/04/2014","54.10","54.15","54.40","53.82","9.24K","-1.15%"
"11/03/2014","54.73","54.50","55.15","54.40","12.35K","1.22%"
"10/31/2014","54.07","55.00","55.00","53.96","7.10K","2.12%"
"10/30/2014","52.95","54.25","54.25","52.90","15.28K","-2.75%"
"10/29/2014","54.45","54.10","54.76","53.90","14.61K","1.19%"
"10/28/2014","53.81","53.25","53.95","53.25","15.82K","1.51%"
"10/27/2014","53.01","52.89","53.25","52.80","13.71K","-0.49%"
"10/24/2014","53.27","53.40","53.44","52.95","16.10K","-0.75%"
"10/23/2014","53.67","54.16","54.25","53.62","14.61K","-0.48%"
"10/22/2014","53.93","53.40","54.21","53.25","17.10K","1.03%"
"10/21/2014","53.38","53.60","53.92","53.30","11.41K","-0.17%"
"10/20/2014","53.47","53.50","53.75","52.72","14.19K","-1.00%"
"10/17/2014","54.01","54.62","55.10","53.93","13.87K","-1.92%"
"10/16/2014","55.07","54.58","55.20","54.00","13.37K","1.57%"
"10/15/2014","54.22","54.59","54.70","53.85","10.80K","-0.29%"
"10/14/2014","54.38","54.03","54.60","54.03","10.51K","0.65%"
"10/13/2014","54.03","55.02","55.02","53.96","11.28K","-1.80%"
"10/10/2014","55.02","56.00","56.21","54.80","10.70K","-0.79%"
"10/09/2014","55.46","56.00","56.49","55.00","13.65K","0.04%"
"10/08/2014","55.44","54.54","55.80","54.54","12.82K","1.54%"
"10/07/2014","54.60","55.00","55.25","54.49","19.22K","-0.20%"
"10/06/2014","54.71","54.75","54.95","54.27","17.54K","-0.67%"
"10/03/2014","55.08","55.35","55.86","55.05","11.44K","-2.29%"
"10/02/2014","56.37","57.00","57.00","56.06","14.74K","-0.88%"
"10/01/2014","56.87","55.79","57.16","55.79","16.38K","1.94%"
"09/30/2014","55.79","55.90","56.50","55.40","12.05K","8.69%"
"09/29/2014","51.33","49.40","51.50","49.40","25.19K","1.52%"
"09/26/2014","50.56","51.42","52.14","49.81","21.60K","-0.92%"
"09/25/2014","51.03","50.74","51.41","50.44","16.57K","1.71%"
"09/24/2014","50.17","49.70","50.36","49.35","14.82K","0.26%"
"09/23/2014","50.04","51.15","51.20","49.92","17.05K","-1.67%"
"09/22/2014","50.89","51.00","51.66","50.84","11.75K","-1.05%"
"09/19/2014","51.43","50.75","51.90","49.77","9.52K","-0.14%"
"09/18/2014","51.50","51.20","52.10","51.17","22.34K","0.43%"
"09/17/2014","51.28","51.35","51.66","50.90","9.98K","-0.06%"
"09/16/2014","51.31","51.35","52.40","50.88","10.55K","-0.06%"
"09/15/2014","51.34","50.50","51.85","50.50","16.86K","3.53%"
"09/12/2014","49.59","49.75","50.24","49.54","12.04K","-0.82%"
"09/11/2014","50.00","49.90","50.55","49.45","9.28K","0.66%"
"09/10/2014","49.67","49.20","50.16","48.94","16.35K","0.36%"
"09/09/2014","49.49","50.75","50.75","49.30","11.97K","-2.39%"
"09/08/2014","50.70","50.24","50.98","50.00","9.21K","0.12%"
"09/05/2014","50.64","50.28","51.19","50.07","13.59K","-0.26%"
"09/04/2014","50.77","50.89","52.50","50.70","16.69K","0.47%"
"09/03/2014","50.53","50.70","50.90","49.00","19.31K","-1.39%"
"09/02/2014","51.24","53.20","53.45","50.85","17.23K","-3.08%"
"09/01/2014","52.87","51.10","53.29","51.10","14.91K","3.46%"
"08/29/2014","51.10","50.50","51.45","49.50","11.37K","13.45%"
"08/28/2014","45.04","43.10","45.75","43.10","25.17K","4.99%"
"08/27/2014","42.90","42.11","43.05","41.75","19.74K","0.21%"
"08/26/2014","42.81","43.00","43.85","42.50","18.18K","1.83%"
"08/22/2014","42.04","40.95","42.74","40.95","17.09K","2.39%"
"08/21/2014","41.06","40.75","41.30","40.51","11.66K","0.05%"
"08/20/2014","41.04","42.60","42.60","41.00","17.67K","-3.48%"
"08/19/2014","42.52","43.25","43.32","42.39","9.95K","-0.79%"
"08/18/2014","42.86","44.00","44.15","42.69","13.78K","-4.37%"
"08/15/2014","44.82","43.84","45.00","43.20","13.08K","4.06%"
"08/14/2014","43.07","42.40","43.30","42.25","10.97K","3.29%"
"08/13/2014","41.70","40.97","42.15","40.97","8.85K","1.81%"
"08/12/2014","40.96","41.30","41.80","40.74","9.44K","-0.85%"
"08/11/2014","41.31","41.45","42.68","41.25","11.44K","-0.19%"
"08/08/2014","41.39","41.00","42.07","40.40","11.99K","-0.34%"
"08/07/2014","41.53","40.25","42.05","40.00","14.56K","2.37%"
"08/06/2014","40.57","39.50","40.98","39.50","13.75K","1.81%"
"08/05/2014","39.85","39.45","40.32","39.40","8.16K","1.01%"
"08/04/2014","39.45","40.40","40.40","39.05","9.89K","-3.29%"
"08/01/2014","40.79","41.25","41.75","40.40","8.42K","-1.73%"
"07/31/2014","41.51","41.00","41.90","40.50","7.70K","4.56%"
"07/30/2014","39.70","41.00","41.00","39.50","9.67K","-3.08%"
"07/29/2014","40.96","42.50","43.75","40.80","16.01K","-5.10%"
"07/28/2014","43.16","41.61","43.33","39.70","13.67K","4.48%"
"07/25/2014","41.31","39.10","41.97","38.65","13.47K","6.50%"
"07/24/2014","38.79","38.49","39.10","37.75","13.02K","2.11%"
"07/23/2014","37.99","36.81","38.38","36.81","9.93K","1.85%"
"07/22/2014","37.30","37.10","37.48","36.75","8.55K","-0.29%"
"07/21/2014","37.41","37.50","37.92","37.30","9.87K","-3.08%"
"07/18/2014","38.60","39.49","39.62","37.78","8.80K","1.66%"
"07/17/2014","37.97","36.90","39.72","36.90","11.91K","2.68%"
"07/16/2014","36.98","36.50","37.75","36.35","9.91K","0.71%"
"07/15/2014","36.72","37.00","37.30","36.11","7.56K","-1.90%"
"07/14/2014","37.43","35.95","37.70","35.95","8.21K","5.23%"
"07/11/2014","35.57","35.25","35.80","35.15","8.68K","0.00%"
"07/10/2014","35.57","36.25","36.30","35.36","5.90K","-0.64%"
"07/09/2014","35.80","36.75","37.25","35.73","9.11K","-1.35%"
"07/08/2014","36.29","35.37","36.95","35.25","11.67K","2.54%"
"07/07/2014","35.39","36.00","36.00","35.10","4.96K","-3.07%"
"07/04/2014","36.51","37.80","37.80","36.50","4.59K","-3.31%"
"07/03/2014","37.76","38.30","38.60","37.40","6.21K","-1.62%"
"07/02/2014","38.38","38.72","38.85","38.15","4.56K","-0.93%"
"07/01/2014","38.74","39.57","39.80","38.47","5.10K","-2.17%"
"06/30/2014","39.60","40.40","40.50","39.28","3.73K","1.23%"
"06/27/2014","39.12","39.25","39.30","38.90","10.43K","-0.46%"
"06/26/2014","39.30","39.58","39.58","39.00","7.99K","-1.13%"
"06/25/2014","39.75","40.14","40.17","39.54","10.24K","0.18%"
"06/24/2014","39.68","39.18","39.82","38.99","14.57K","0.51%"
"06/23/2014","39.48","39.50","39.70","39.20","7.76K","-1.28%"
"06/20/2014","39.99","39.95","40.25","39.50","6.79K","-0.22%"
"06/19/2014","40.08","40.06","40.58","39.75","11.01K","-1.09%"
"06/18/2014","40.52","41.00","41.20","40.28","13.66K","-1.24%"
"06/17/2014","41.03","42.00","42.00","40.15","22.73K","-3.71%"
